begin_time,close_time,status,gender,birth_year,phone_type,stop_point,customer_id
3/2/2024 22:41,3/2/2024 22:42,pending,F,1984,Apple,ocr-failed,4013
3/3/2024 14:11,3/3/2024 14:11,pending,F,1984,Apple,ocr-failed,4013
3/6/2024 9:10,3/6/2024 9:11,pending,F,1984,Apple,ocr-failed,4013
2/5/2024 9:40,2/5/2024 9:40,pending,,NA,Apple,otp-failed,4013
3/2/2024 22:38,3/2/2024 22:39,pending,F,1984,Apple,ocr-failed,4013
3/3/2024 14:08,3/3/2024 14:08,pending,,NA,Apple,data-privacy-rejected,4013
3/2/2024 22:30,3/2/2024 22:31,pending,F,1984,Apple,ocr-failed,4013
3/4/2024 8:31,3/4/2024 8:31,pending,,NA,Apple,phone-failed,4013
3/2/2024 22:32,3/2/2024 22:33,pending,F,1984,Apple,ocr-failed,4013
3/2/2024 22:31,3/2/2024 22:32,pending,F,1984,Apple,ocr-failed,4013
3/4/2024 8:31,3/4/2024 8:31,pending,,NA,Apple,data-privacy-rejected,4013
3/2/2024 22:42,3/2/2024 22:43,pending,F,1984,Apple,ocr-failed,4013
3/4/2024 8:31,3/4/2024 8:31,pending,,NA,Apple,phone-failed,4013
3/2/2024 22:36,3/2/2024 22:37,pending,F,1984,Apple,ocr-failed,4013
3/3/2024 14:09,3/3/2024 14:09,pending,F,1984,Apple,ocr-failed,4013
3/4/2024 8:31,3/4/2024 8:31,pending,,NA,Apple,phone-failed,4013
3/3/2024 14:10,3/3/2024 14:10,pending,F,1984,Apple,ocr-failed,4013
3/8/2024 16:57,3/8/2024 16:57,pending,,NA,Apple,data-privacy-rejected,4013
3/4/2024 8:31,3/4/2024 8:31,pending,,NA,Apple,data-privacy-rejected,4013
3/8/2024 17:02,3/8/2024 17:02,fail,,NA,,contract-agreement-rejected,4013
3/8/2024 16:59,3/8/2024 17:02,succeed,F,1984,Apple,account-creation,4013
1/29/2024 17:06,1/29/2024 17:06,pending,,NA,,otp-failed,4013
1/31/2024 7:33,1/31/2024 7:33,fail,,NA,,contract-agreement-rejected,4012
1/31/2024 7:27,1/31/2024 10:50,succeed,F,1985,,account-creation,4012
2/29/2024 22:26,2/29/2024 22:26,pending,,NA,samsung,otp-failed,4011
2/29/2024 20:17,2/29/2024 20:17,pending,,NA,samsung,otp-failed,4011
3/1/2024 11:03,3/1/2024 11:06,succeed,M,1981,samsung,account-creation,4011
1/27/2024 9:42,1/27/2024 9:43,succeed,F,1999,,account-creation,4010
1/27/2024 9:41,1/27/2024 9:41,pending,,NA,,otp-failed,4010
1/27/2024 9:40,1/27/2024 9:40,pending,,NA,,otp-failed,4010
3/19/2024 17:10,3/19/2024 17:11,pending,,NA,Apple,ocr-failed,4009
3/19/2024 17:11,3/19/2024 17:11,pending,,NA,Apple,data-privacy-rejected,4009
3/19/2024 17:14,3/19/2024 17:18,fail,,NA,,contract-agreement-rejected,4009
3/19/2024 17:13,3/19/2024 17:18,succeed,M,1973,Apple,account-creation,4009
2/29/2024 14:10,2/29/2024 14:12,succeed,F,1989,samsung,account-creation,4008
2/29/2024 13:46,2/29/2024 13:47,pending,F,1989,samsung,ocr-failed,4008
2/29/2024 13:45,2/29/2024 13:45,pending,,NA,samsung,otp-failed,4008
2/29/2024 21:27,2/29/2024 21:27,pending,,NA,Apple,otp-failed,4007
3/14/2024 15:10,3/14/2024 15:10,fail,,NA,,cif-creation-failed,4007
3/14/2024 15:04,3/14/2024 15:10,succeed,M,1977,Apple,account-creation,4007
3/2/2024 16:09,3/2/2024 16:11,succeed,M,1989,samsung,account-creation,4006
2/29/2024 14:14,2/29/2024 14:17,succeed,F,1985,Apple,account-creation,4005
2/29/2024 18:32,3/1/2024 17:19,succeed,M,1985,,account-creation,4004
2/29/2024 18:27,2/29/2024 18:32,pending,M,1985,Apple,otp-failed,4004
3/5/2024 11:03,3/5/2024 11:03,fail,,NA,,cif-creation-failed,4003
3/5/2024 11:00,3/5/2024 11:03,succeed,M,1984,Apple,account-creation,4003
1/30/2024 17:43,1/30/2024 17:43,pending,,NA,,otp-failed,4002
1/30/2024 17:46,1/30/2024 17:48,succeed,F,1987,,account-creation,4002
2/29/2024 11:14,2/29/2024 18:13,succeed,F,1985,Apple,account-creation,4001
2/29/2024 11:11,2/29/2024 11:12,fail,F,1985,Apple,ocr-failed,4001
2/29/2024 11:05,2/29/2024 11:06,pending,F,1985,Apple,ocr-failed,4001
2/29/2024 11:13,2/29/2024 11:14,fail,F,1985,Apple,ocr-failed,4001
2/29/2024 11:10,2/29/2024 11:11,pending,,NA,Apple,otp-failed,4001
3/14/2024 16:27,3/14/2024 16:27,fail,,NA,,cif-creation-failed,4000
3/14/2024 16:23,3/14/2024 16:27,succeed,M,1989,Apple,account-creation,4000
1/30/2024 17:29,1/30/2024 17:31,succeed,F,1982,,account-creation,3999
1/30/2024 17:28,1/30/2024 17:28,pending,,NA,,otp-failed,3999
1/27/2024 10:49,1/27/2024 10:49,pending,,NA,,otp-failed,3999
3/1/2024 8:29,3/1/2024 8:34,succeed,F,1990,samsung,account-creation,3998
3/1/2024 19:14,3/1/2024 19:17,succeed,F,1974,samsung,account-creation,3997
3/4/2024 13:34,3/4/2024 13:36,succeed,F,1994,Apple,account-creation,3996
2/29/2024 21:53,2/29/2024 21:53,pending,,NA,Apple,otp-failed,3996
3/4/2024 11:16,3/4/2024 11:16,pending,F,1994,Apple,ocr-failed,3996
3/3/2024 18:44,3/3/2024 18:45,pending,F,1984,Apple,ocr-failed,3995
3/3/2024 18:38,3/3/2024 18:39,pending,F,1984,Apple,ocr-failed,3995
3/3/2024 18:45,3/3/2024 18:46,pending,F,1984,Apple,ocr-failed,3995
3/5/2024 12:59,3/5/2024 13:00,pending,F,1984,Apple,ocr-failed,3995
3/3/2024 9:30,3/3/2024 9:30,pending,,NA,Apple,otp-failed,3995
3/5/2024 13:00,3/5/2024 13:01,pending,F,1984,Apple,ocr-failed,3995
3/1/2024 10:40,3/1/2024 10:41,succeed,M,1997,Apple,account-creation,3994
2/29/2024 13:44,2/29/2024 13:46,pending,M,1997,Apple,bank-check-failed,3994
2/29/2024 13:48,2/29/2024 13:48,pending,,NA,Apple,otp-failed,3994
2/29/2024 13:56,2/29/2024 13:56,pending,,NA,Apple,data-privacy-rejected,3994
2/29/2024 13:55,2/29/2024 13:56,pending,M,1997,Apple,ocr-failed,3994
3/25/2024 17:32,3/25/2024 17:37,fail,,NA,,contract-agreement-rejected,3993
3/25/2024 17:30,3/25/2024 17:37,succeed,F,1992,Apple,account-creation,3993
3/4/2024 9:11,3/4/2024 9:15,succeed,F,1995,Apple,account-creation,3992
3/1/2024 10:19,3/1/2024 10:20,pending,F,1983,Apple,bank-check-failed,3991
3/1/2024 10:22,3/5/2024 13:57,succeed,F,1983,Apple,account-creation,3991
3/1/2024 9:51,3/1/2024 9:51,pending,,NA,Apple,otp-failed,3991
3/15/2024 9:26,3/15/2024 9:26,fail,,NA,,contract-agreement-rejected,3990
3/15/2024 9:23,3/15/2024 9:26,succeed,F,1978,Apple,account-creation,3990
3/1/2024 15:19,3/1/2024 15:19,pending,,NA,samsung,otp-failed,3989
3/1/2024 16:25,3/1/2024 16:33,fail,F,1985,samsung,ocr-failed,3989
3/23/2024 21:40,3/23/2024 21:46,fail,F,1985,samsung,bank-check-failed,3989
3/23/2024 21:41,3/23/2024 21:46,fail,F,1985,samsung,bank-check-failed,3989
3/1/2024 16:51,3/1/2024 16:53,fail,F,1985,samsung,ocr-failed,3989
3/1/2024 16:34,3/1/2024 16:36,fail,F,1985,samsung,ocr-failed,3989
3/5/2024 18:43,3/5/2024 18:45,fail,F,1985,samsung,ocr-failed,3989
3/1/2024 8:12,3/1/2024 8:12,pending,,NA,samsung,otp-failed,3989
3/1/2024 16:49,3/1/2024 16:50,fail,F,1985,samsung,ocr-failed,3989
3/1/2024 16:53,3/1/2024 16:54,fail,F,1985,samsung,ocr-failed,3989
3/1/2024 16:34,3/1/2024 16:34,pending,,NA,samsung,data-privacy-rejected,3989
3/5/2024 18:45,3/5/2024 18:46,fail,F,1985,samsung,ocr-failed,3989
3/1/2024 14:57,3/1/2024 14:57,pending,,NA,samsung,otp-failed,3989
3/26/2024 8:29,3/26/2024 8:31,fail,,NA,,contract-agreement-rejected,3989
3/26/2024 8:27,3/26/2024 8:31,succeed,F,1985,samsung,account-creation,3989
1/30/2024 17:14,1/30/2024 17:16,succeed,M,1979,,account-creation,3988
1/30/2024 17:12,1/30/2024 17:13,pending,,NA,,otp-failed,3988
3/1/2024 9:27,3/4/2024 15:01,succeed,M,1994,Apple,account-creation,3987
3/1/2024 9:26,3/1/2024 9:26,fail,M,1994,Apple,ocr-failed,3987
3/14/2024 15:49,3/14/2024 15:49,fail,,NA,,contract-agreement-rejected,3986
3/14/2024 15:46,3/14/2024 15:49,succeed,M,1989,Apple,account-creation,3986
3/1/2024 14:57,3/5/2024 18:14,succeed,M,1991,Apple,account-creation,3985
3/2/2024 18:33,3/2/2024 18:37,succeed,M,1984,Apple,account-creation,3984
2/29/2024 13:54,2/29/2024 13:54,pending,,NA,Apple,otp-failed,3983
2/29/2024 14:22,2/29/2024 14:22,pending,,NA,Apple,data-privacy-rejected,3983
2/29/2024 13:55,2/29/2024 13:55,fail,F,1973,Apple,ocr-failed,3983
2/29/2024 13:56,2/29/2024 13:57,fail,F,1973,Apple,ocr-failed,3983
2/29/2024 14:22,2/29/2024 14:22,pending,,NA,Apple,data-privacy-rejected,3983
2/29/2024 14:22,2/29/2024 14:24,fail,F,1973,Apple,ocr-failed,3983
2/29/2024 13:51,2/29/2024 13:51,pending,,NA,Apple,otp-failed,3983
2/29/2024 14:22,2/29/2024 14:22,pending,,NA,Apple,data-privacy-rejected,3983
2/29/2024 13:53,2/29/2024 13:53,pending,,NA,Apple,otp-failed,3983
2/29/2024 14:03,2/29/2024 14:04,fail,F,1973,Apple,ocr-failed,3983
2/29/2024 14:36,2/29/2024 14:37,fail,F,1973,Apple,ocr-failed,3983
2/29/2024 14:38,2/29/2024 14:41,succeed,F,1973,Apple,account-creation,3983
3/4/2024 9:00,3/4/2024 9:01,fail,F,1990,Apple,ocr-failed,3982
3/4/2024 8:58,3/4/2024 9:00,fail,F,1990,Apple,ocr-failed,3982
3/4/2024 21:38,3/7/2024 11:22,succeed,F,1990,Apple,account-creation,3982
2/2/2024 14:47,2/2/2024 14:52,pending,F,1974,Apple,bank-check-failed,3981
2/2/2024 16:42,2/2/2024 16:45,succeed,F,1974,Apple,account-creation,3981
1/27/2024 23:34,1/27/2024 23:36,succeed,M,1984,,account-creation,3980
1/27/2024 23:31,1/27/2024 23:31,pending,,NA,,otp-failed,3980
3/1/2024 13:58,3/1/2024 14:02,succeed,F,1983,Apple,account-creation,3979
1/31/2024 11:24,1/31/2024 11:24,fail,,NA,,contract-agreement-rejected,3978
1/31/2024 11:20,1/31/2024 11:24,succeed,M,1976,,account-creation,3978
3/4/2024 16:54,3/4/2024 16:54,fail,,NA,,contract-agreement-rejected,3977
3/4/2024 16:52,3/4/2024 16:54,succeed,F,1976,Apple,account-creation,3977
2/29/2024 11:00,2/29/2024 11:01,succeed,F,1984,Apple,account-creation,3976
2/29/2024 10:54,2/29/2024 10:58,pending,F,1984,Apple,selfie-failed,3976
3/1/2024 18:32,3/1/2024 18:34,fail,,NA,samsung,ocr-failed,3975
3/3/2024 22:24,3/3/2024 22:30,succeed,M,1981,samsung,account-creation,3975
2/29/2024 18:34,2/29/2024 18:37,succeed,M,1980,samsung,account-creation,3974
2/29/2024 18:31,2/29/2024 18:33,fail,M,1980,samsung,ocr-failed,3974
2/29/2024 14:05,3/1/2024 15:29,succeed,F,1979,samsung,account-creation,3973
3/4/2024 9:14,3/4/2024 9:17,succeed,M,1989,Apple,account-creation,3972
3/1/2024 9:11,3/1/2024 9:11,pending,,NA,Apple,otp-failed,3972
2/14/2024 7:09,2/14/2024 7:09,pending,,NA,Apple,otp-failed,3971
2/29/2024 14:03,2/29/2024 14:10,pending,M,1978,Apple,bank-check-failed,3971
2/29/2024 14:01,2/29/2024 14:02,pending,M,1978,Apple,ocr-failed,3971
2/29/2024 15:02,2/29/2024 15:03,pending,M,1978,Apple,ocr-failed,3971
2/29/2024 15:03,2/29/2024 15:06,succeed,M,1978,Apple,account-creation,3971
2/28/2024 15:33,2/28/2024 15:39,succeed,M,1982,Apple,account-creation,3970
3/1/2024 8:35,3/1/2024 8:38,succeed,F,1994,Apple,account-creation,3969
2/29/2024 15:33,2/29/2024 15:37,succeed,F,1989,Apple,account-creation,3968
3/1/2024 13:41,3/1/2024 13:44,succeed,F,1980,Apple,account-creation,3967
3/1/2024 10:43,3/1/2024 10:43,pending,,NA,Apple,otp-failed,3967
2/29/2024 14:21,2/29/2024 14:26,succeed,M,1987,Apple,account-creation,3966
3/18/2024 11:12,3/18/2024 11:12,pending,,NA,Apple,otp-failed,3965
3/18/2024 11:19,3/18/2024 11:31,fail,,NA,,contract-agreement-rejected,3965
3/18/2024 11:17,3/18/2024 11:31,succeed,F,1970,Apple,account-creation,3965
3/14/2024 22:19,3/14/2024 22:19,fail,,NA,,cif-creation-failed,3964
3/14/2024 22:15,3/14/2024 22:20,succeed,F,1988,samsung,account-creation,3964
3/14/2024 17:36,3/14/2024 17:36,pending,,NA,samsung,otp-failed,3964
1/31/2024 9:52,1/31/2024 9:52,fail,,NA,,cif-creation-failed,3963
1/31/2024 9:50,1/31/2024 9:52,succeed,F,1980,,account-creation,3963
3/1/2024 9:48,3/1/2024 9:53,succeed,M,1978,Apple,account-creation,3962
2/29/2024 13:56,2/29/2024 13:59,pending,M,1978,Apple,bank-check-failed,3962
2/29/2024 13:56,2/29/2024 13:56,pending,,NA,Apple,data-privacy-rejected,3962
2/29/2024 13:53,2/29/2024 13:54,pending,,NA,Apple,otp-failed,3962
2/29/2024 21:25,2/29/2024 21:27,succeed,F,1984,Apple,account-creation,3961
2/29/2024 15:45,2/29/2024 15:46,pending,,NA,Apple,otp-failed,3961
3/1/2024 15:52,3/1/2024 15:56,succeed,M,1981,Apple,account-creation,3960
2/28/2024 15:50,2/28/2024 15:55,succeed,F,1978,Apple,account-creation,3959
3/1/2024 18:37,3/1/2024 18:38,pending,F,2000,Apple,ocr-failed,3958
3/1/2024 8:34,3/1/2024 8:34,pending,,NA,Apple,otp-failed,3958
3/1/2024 18:38,3/1/2024 18:40,succeed,F,2000,Apple,account-creation,3958
3/2/2024 21:58,3/2/2024 21:58,pending,,NA,samsung,data-privacy-rejected,3957
2/29/2024 21:11,2/29/2024 21:11,pending,,NA,samsung,otp-failed,3957
3/3/2024 11:21,3/3/2024 11:23,succeed,F,1997,samsung,account-creation,3957
3/2/2024 21:57,3/2/2024 21:57,pending,,NA,samsung,otp-failed,3957
3/2/2024 21:58,3/2/2024 22:00,pending,F,1997,samsung,bank-check-failed,3957
3/3/2024 10:33,3/3/2024 10:33,fail,F,1997,samsung,bank-check-failed,3957
2/28/2024 17:24,2/28/2024 18:01,succeed,M,1991,Apple,account-creation,3956
3/1/2024 8:29,3/1/2024 8:30,fail,M,1992,Apple,ocr-failed,3955
3/3/2024 23:21,3/3/2024 23:27,fail,M,1992,Apple,ocr-failed,3955
3/1/2024 16:10,3/1/2024 16:11,fail,M,1992,Apple,ocr-failed,3955
3/1/2024 11:56,3/1/2024 11:57,fail,M,1992,Apple,ocr-failed,3955
2/29/2024 14:12,2/29/2024 14:12,pending,,NA,Apple,otp-failed,3955
2/29/2024 14:06,2/29/2024 14:06,pending,,NA,Apple,otp-failed,3955
2/29/2024 14:27,2/29/2024 14:28,fail,M,1992,Apple,ocr-failed,3955
2/29/2024 14:07,2/29/2024 14:08,pending,,NA,Apple,otp-failed,3955
2/29/2024 14:25,2/29/2024 14:25,pending,,NA,Apple,data-privacy-rejected,3955
2/29/2024 14:26,2/29/2024 14:27,fail,M,1992,Apple,ocr-failed,3955
2/29/2024 14:25,2/29/2024 14:25,pending,,NA,Apple,data-privacy-rejected,3955
3/1/2024 11:58,3/1/2024 11:58,fail,M,1992,Apple,ocr-failed,3955
3/1/2024 8:01,3/1/2024 8:02,fail,M,1992,Apple,ocr-failed,3955
3/1/2024 11:55,3/1/2024 11:56,fail,M,1992,Apple,ocr-failed,3955
3/1/2024 14:52,3/1/2024 14:53,fail,M,1992,Apple,ocr-failed,3955
3/3/2024 22:26,3/3/2024 22:32,succeed,F,1995,Apple,account-creation,3954
2/2/2024 10:23,2/2/2024 10:25,succeed,M,1990,Apple,account-creation,3953
2/1/2024 21:53,2/1/2024 21:53,pending,,NA,Apple,otp-failed,3953
3/2/2024 10:01,3/2/2024 10:02,fail,F,1999,Apple,ocr-failed,3952
3/2/2024 10:00,3/2/2024 10:01,fail,F,1999,Apple,ocr-failed,3952
3/3/2024 9:21,3/3/2024 9:21,fail,F,1999,Apple,ocr-failed,3952
3/2/2024 10:08,3/2/2024 10:08,pending,,NA,Apple,data-privacy-rejected,3952
3/2/2024 10:08,3/2/2024 10:08,pending,,NA,Apple,data-privacy-rejected,3952
3/2/2024 10:10,3/2/2024 10:10,pending,,NA,Apple,phone-failed,3952
3/2/2024 10:08,3/2/2024 10:08,pending,,NA,Apple,phone-failed,3952
3/2/2024 10:08,3/2/2024 10:08,pending,,NA,Apple,data-privacy-rejected,3952
3/2/2024 10:08,3/2/2024 10:08,pending,,NA,Apple,data-privacy-rejected,3952
3/2/2024 10:08,3/2/2024 10:08,pending,,NA,Apple,phone-failed,3952
3/2/2024 10:05,3/2/2024 10:06,fail,F,1999,Apple,ocr-failed,3952
3/2/2024 10:08,3/2/2024 10:08,pending,,NA,Apple,data-privacy-rejected,3952
3/4/2024 11:21,3/4/2024 11:23,succeed,M,1993,Apple,account-creation,3951
3/13/2024 14:52,3/13/2024 14:52,fail,,NA,,contract-agreement-rejected,3950
3/13/2024 14:48,3/13/2024 14:52,succeed,M,1973,Apple,account-creation,3950
3/13/2024 14:45,3/13/2024 14:46,fail,M,NA,Apple,ocr-failed,3950
3/5/2024 16:11,3/5/2024 16:11,pending,,NA,Apple,data-privacy-rejected,3950
3/13/2024 14:41,3/13/2024 14:43,fail,M,1973,Apple,ocr-failed,3950
3/5/2024 16:11,3/5/2024 16:11,pending,,NA,Apple,data-privacy-rejected,3950
3/5/2024 16:16,3/5/2024 16:16,fail,,NA,,contract-agreement-rejected,3950
3/5/2024 16:13,3/5/2024 16:16,pending,M,1973,Apple,selfie-failed,3950
3/1/2024 16:46,3/1/2024 16:48,succeed,F,1994,Apple,account-creation,3949
3/1/2024 11:20,3/1/2024 11:23,succeed,M,1992,OPPO,account-creation,3948
3/15/2024 11:20,3/15/2024 11:20,fail,,NA,,contract-agreement-rejected,3947
3/15/2024 11:31,3/15/2024 11:31,fail,,NA,,bank-check-failed,3947
3/15/2024 11:15,3/15/2024 12:19,succeed,M,1994,Apple,account-creation,3947
3/14/2024 16:11,3/14/2024 16:11,fail,,NA,,cif-creation-failed,3946
3/14/2024 16:15,3/14/2024 16:15,fail,,NA,,bank-check-failed,3946
3/14/2024 16:09,3/14/2024 18:48,succeed,M,1990,Apple,account-creation,3946
2/29/2024 15:07,2/29/2024 15:09,succeed,F,1992,samsung,account-creation,3945
2/29/2024 15:04,2/29/2024 15:06,pending,F,1992,samsung,bank-check-failed,3945
3/1/2024 7:59,3/1/2024 8:01,fail,M,1988,samsung,ocr-failed,3944
3/1/2024 9:44,3/1/2024 9:46,fail,M,1988,samsung,ocr-failed,3944
3/1/2024 9:56,3/1/2024 9:59,succeed,M,1988,samsung,account-creation,3944
2/29/2024 13:33,2/29/2024 13:33,pending,,NA,samsung,otp-failed,3944
2/29/2024 21:32,2/29/2024 21:32,pending,,NA,Apple,otp-failed,3943
2/29/2024 22:02,2/29/2024 22:04,succeed,M,1991,Apple,account-creation,3943
3/5/2024 8:17,3/7/2024 11:45,succeed,F,1984,Apple,account-creation,3942
3/4/2024 8:43,3/4/2024 8:43,pending,,NA,Apple,otp-failed,3942
3/25/2024 17:59,3/25/2024 18:00,pending,,NA,Xiaomi,otp-failed,3941
3/28/2024 9:50,3/28/2024 9:54,fail,,NA,,contract-agreement-rejected,3941
3/28/2024 9:49,3/28/2024 9:54,succeed,M,1980,Xiaomi,account-creation,3941
3/1/2024 15:52,3/1/2024 15:55,succeed,F,2000,Apple,account-creation,3940
2/29/2024 10:35,2/29/2024 10:35,pending,,NA,POCO,data-privacy-rejected,3939
2/29/2024 10:35,2/29/2024 10:39,succeed,M,2000,POCO,account-creation,3939
3/18/2024 10:28,3/18/2024 10:29,pending,M,1983,Apple,ocr-failed,3938
2/29/2024 13:53,2/29/2024 13:54,pending,M,1983,Apple,ocr-failed,3938
2/29/2024 13:55,2/29/2024 13:57,fail,,NA,Apple,ocr-failed,3938
3/14/2024 14:18,3/14/2024 14:19,pending,M,1983,Apple,ocr-failed,3938
3/18/2024 10:31,3/18/2024 10:33,fail,,NA,,contract-agreement-rejected,3938
3/18/2024 10:29,3/18/2024 10:33,fail,M,1983,Apple,selfie-failed,3938
2/28/2024 20:17,2/28/2024 20:18,pending,,NA,Apple,otp-failed,3937
2/29/2024 16:51,2/29/2024 16:54,succeed,M,1992,Apple,account-creation,3937
2/28/2024 18:51,2/28/2024 18:51,pending,,NA,Apple,otp-failed,3936
2/29/2024 15:34,3/7/2024 16:43,succeed,M,1988,Apple,account-creation,3936
2/28/2024 23:20,2/28/2024 23:21,pending,,NA,Apple,otp-failed,3935
3/26/2024 11:21,3/26/2024 11:23,fail,,NA,,contract-agreement-rejected,3935
3/26/2024 11:21,3/26/2024 11:23,succeed,F,1994,Apple,account-creation,3935
1/29/2024 9:16,1/29/2024 9:16,pending,,NA,,otp-failed,3935
3/7/2024 9:48,3/7/2024 9:48,pending,,NA,Apple,otp-failed,3934
3/7/2024 10:31,3/7/2024 10:31,fail,,NA,,contract-agreement-rejected,3934
3/7/2024 10:29,3/7/2024 10:32,succeed,F,1991,Apple,account-creation,3934
2/3/2024 14:21,2/3/2024 14:25,succeed,F,1994,Apple,account-creation,3933
1/30/2024 23:53,1/30/2024 23:53,pending,,NA,,otp-failed,3932
1/31/2024 17:28,1/31/2024 17:28,fail,,NA,,contract-agreement-rejected,3932
1/31/2024 17:25,1/31/2024 17:29,succeed,F,1993,,account-creation,3932
3/3/2024 12:47,3/3/2024 12:51,succeed,M,1987,samsung,account-creation,3931
3/3/2024 12:43,3/3/2024 12:45,fail,M,1987,samsung,ocr-failed,3931
3/1/2024 14:32,3/1/2024 14:32,pending,,NA,samsung,otp-failed,3930
2/29/2024 14:07,3/1/2024 17:29,succeed,F,1991,samsung,account-creation,3929
2/2/2024 14:50,2/2/2024 14:50,fail,,NA,,contract-agreement-rejected,3928
2/2/2024 14:47,2/2/2024 14:50,succeed,M,1995,,account-creation,3928
1/31/2024 7:14,1/31/2024 7:14,pending,,NA,,otp-failed,3928
2/29/2024 11:26,2/29/2024 11:26,pending,,NA,Apple,otp-failed,3927
3/1/2024 13:42,3/1/2024 13:45,succeed,M,1988,Apple,account-creation,3927
2/29/2024 11:27,2/29/2024 11:27,pending,,NA,Apple,otp-failed,3927
2/29/2024 13:47,2/29/2024 13:47,pending,,NA,Apple,otp-failed,3927
2/29/2024 13:46,2/29/2024 13:46,fail,M,1988,Apple,ocr-failed,3927
3/1/2024 9:42,3/1/2024 9:45,succeed,F,1988,Apple,account-creation,3926
2/28/2024 11:12,2/28/2024 11:12,pending,,NA,Apple,otp-failed,3926
3/5/2024 14:38,3/5/2024 14:38,fail,,NA,,cif-creation-failed,3925
3/7/2024 9:59,3/7/2024 9:59,fail,,NA,,bank-check-failed,3925
3/5/2024 14:37,3/7/2024 14:06,succeed,F,1992,Apple,account-creation,3925
3/1/2024 14:04,3/4/2024 19:36,fail,F,1992,Apple,contract-agreement-rejected,3925
3/15/2024 10:25,3/15/2024 10:30,pending,M,1989,samsung,selfie-failed,3924
3/15/2024 10:32,3/15/2024 10:32,fail,M,1989,samsung,contract-agreement-rejected,3924
3/1/2024 9:52,3/1/2024 9:52,fail,M,1987,Sony,otp-failed,3923
3/1/2024 9:53,3/1/2024 9:53,pending,M,1987,,bank-check-failed,3923
3/2/2024 10:07,3/2/2024 10:07,fail,M,1987,Sony,bank-check-failed,3923
2/29/2024 20:31,2/29/2024 20:33,pending,M,1987,Sony,bank-check-failed,3923
2/29/2024 20:38,2/29/2024 20:38,fail,M,1987,Sony,bank-check-failed,3923
2/29/2024 20:51,2/29/2024 20:51,fail,M,1987,Sony,bank-check-failed,3923
2/29/2024 20:09,2/29/2024 20:12,pending,M,1987,Sony,bank-check-failed,3923
2/29/2024 20:21,2/29/2024 20:22,fail,M,1987,Sony,bank-check-failed,3923
2/29/2024 20:31,2/29/2024 20:31,fail,M,1987,Sony,otp-failed,3923
3/10/2024 10:42,3/10/2024 10:43,fail,M,1987,,bank-check-failed,3923
3/8/2024 9:30,3/10/2024 10:42,pending,M,1987,Sony,otp-failed,3923
3/15/2024 15:09,3/15/2024 15:09,fail,,NA,,cif-creation-failed,3922
3/15/2024 15:06,3/15/2024 15:10,succeed,M,1991,Xiaomi,account-creation,3922
3/22/2024 21:58,3/22/2024 21:58,fail,,NA,,bank-check-failed,3921
3/25/2024 13:47,3/25/2024 13:47,fail,,NA,,contract-agreement-rejected,3921
3/22/2024 21:56,3/25/2024 13:47,succeed,F,1991,Apple,account-creation,3921
3/4/2024 9:30,3/4/2024 9:30,fail,,NA,,cif-creation-failed,3920
3/4/2024 9:28,3/4/2024 9:31,succeed,F,1993,samsung,account-creation,3920
3/14/2024 17:33,3/14/2024 17:33,fail,,NA,,contract-agreement-rejected,3919
3/14/2024 17:31,3/14/2024 17:33,succeed,M,1999,Apple,account-creation,3919
3/14/2024 14:18,3/14/2024 14:18,pending,,NA,Apple,otp-failed,3919
3/1/2024 12:02,3/5/2024 22:29,succeed,M,1989,samsung,account-creation,3918
3/11/2024 9:52,3/11/2024 9:52,fail,,NA,,contract-agreement-rejected,3917
3/11/2024 9:48,3/11/2024 9:52,succeed,M,1973,Apple,account-creation,3917
3/1/2024 10:24,3/1/2024 10:24,pending,,NA,Apple,otp-failed,3916
3/3/2024 23:00,3/3/2024 23:03,succeed,M,2000,Apple,account-creation,3916
3/1/2024 8:44,3/2/2024 22:44,succeed,F,1989,samsung,account-creation,3915
3/1/2024 18:26,3/1/2024 18:29,succeed,F,1988,Apple,account-creation,3914
3/1/2024 18:02,3/1/2024 18:02,pending,,NA,Apple,otp-failed,3914
3/3/2024 10:24,3/3/2024 10:25,pending,M,1993,Apple,ocr-failed,3913
3/3/2024 10:37,3/3/2024 10:37,pending,M,1993,Apple,ocr-failed,3913
2/29/2024 13:45,2/29/2024 13:46,pending,M,1993,,ocr-failed,3913
2/29/2024 13:55,2/29/2024 13:56,pending,M,1993,Apple,ocr-failed,3913
2/29/2024 13:54,2/29/2024 13:54,pending,,NA,Apple,otp-failed,3913
2/1/2024 19:29,2/1/2024 19:29,pending,,NA,,otp-failed,3913
2/5/2024 14:18,2/5/2024 14:19,pending,M,1993,,ocr-failed,3913
2/29/2024 13:48,2/29/2024 13:49,pending,M,1993,Apple,ocr-failed,3913
